PLAYER_ID,FIRST_NAME,LAST_NAME,NATIONALITY,DOB,TEAM,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FOOT
ply1740,Erik,Biegon,Czech Republic,29-04-2004,Slavia Praha,44,Republic,179,,
ply1741,,Ewerton,Brazil,28-12-1996,Slavia Praha,22,Republic,175,73,R
ply1742,Matěj,Jurásek,Czech Republic,30-08-2003,Slavia Praha,35,Republic,181,73,R
ply1743,Václav,Jurečka,Czech Republic,26-06-1994,Slavia Praha,15,Republic,182,78,R
ply1744,Peter,Olayinka,Nigeria,16-11-1995,Slavia Praha,9,Republic,188,77,R
ply1745,Lukáš,Provod,Czech Republic,23-10-1996,Slavia Praha,17,Republic,189,84,L
ply1746,Ivan,Schranz,Slovakia,13-09-1993,Slavia Praha,26,Republic,185,75,R
ply1747,Daniel,Šmiga,Czech Republic,02-01-2004,Slavia Praha,35,Republic,,,
ply1748,Yira,Sor,Nigeria,24-07-2000,Slavia Praha,20,Republic,174,69,R
ply1749,Stanislav,Tecl,Czech Republic,01-09-1990,Slavia Praha,11,Republic,181,82,R
ply1750,Moses,Usor,Nigeria,05-02-2002,Slavia Praha,16,Republic,,,
ply1751,Jindřich,Trpišovský,Czech Republic,27-02-1976,Slavia Praha,,Republic,,,
ply1752,Hubert,Idasiak,Poland,03-02-2002,SSC Napoli,16,Goalkeeper,188,74,R
ply1753,Davide,Marfella,Italy,15-09-1999,SSC Napoli,12,Goalkeeper,183,79,R
ply1754,Alex,Meret,Italy,22-03-1997,SSC Napoli,1,Goalkeeper,190,82,L
ply1755,Salvatore,Sirigu,Italy,12-01-1987,SSC Napoli,30,Goalkeeper,192,80,R
ply1756,Giovanni Di,Lorenzo,Italy,04-08-1993,SSC Napoli,22,Defender,183,83,R
ply1757,Juan,Jesus,Brazil,10-06-1991,SSC Napoli,5,Defender,185,83,L
ply1758,Min-jae,Kim,South Korea,15-11-1996,SSC Napoli,3,Defender,190,88,R
ply1759,Mário,Rui,Portugal,27-05-1991,SSC Napoli,6,Defender,170,67,L
ply1760,Mathías,Olivera,Uruguay,31-10-1997,SSC Napoli,17,Defender,185,78,L
ply1761,Leo,Østigård,Norway,28-11-1999,SSC Napoli,55,Defender,184,80,R
ply1762,Amir,Rrahmani,Kosovo,24-02-1994,SSC Napoli,13,Defender,192,87,
ply1763,Alessandro,Zanoli,Italy,03-10-2000,SSC Napoli,59,Defender,188,76,R
ply1764,Frank,Anguissa,Cameroon,16-11-1995,SSC Napoli,99,Midfielder,184,78,R
ply1765,Diego,Demme,Germany,21-11-1991,SSC Napoli,4,Midfielder,170,68,R
ply1766,Eljif,Elmas,North Macedonia,24-09-1999,SSC Napoli,7,Midfielder,182,74,R
ply1767,Gianluca,Gaetano,Italy,05-05-2000,SSC Napoli,70,Midfielder,183,70,R
ply1768,Stanislav,Lobotka,Slovakia,25-11-1994,SSC Napoli,68,Midfielder,172,64,
ply1769,Tanguy,NDombèlé,France,28-12-1996,SSC Napoli,91,Midfielder,181,76,R
ply1770,Karim,Zedadka,France,09-06-2000,SSC Napoli,31,Midfielder,182,67,R
ply1771,Piotr,Zieliński,Poland,20-05-1994,SSC Napoli,20,Midfielder,177,69,
ply1772,Khvicha,Kvaratskhelia,Georgia,12-02-2001,SSC Napoli,77,Forward,183,70,
ply1773,Hirving,Lozano,Mexico,30-07-1995,SSC Napoli,11,Forward,175,70,R
ply1774,Victor,Osimhen,Nigeria,29-12-1998,SSC Napoli,9,Forward,185,78,R
ply1775,Matteo,Politano,Italy,03-08-1993,SSC Napoli,21,Forward,171,66,L
ply1776,Giacomo,Raspadori,Italy,18-02-2000,SSC Napoli,81,Forward,172,69,
ply1777,Giovanni,Simeone,Argentina,05-07-1995,SSC Napoli,18,Forward,181,81,R
ply1778,Alessio,Zerbin,Italy,03-03-1999,SSC Napoli,23,Forward,182,75,R
ply1779,Alejandro,Rosalen,Spain,25-02-1977,SSC Napoli,,Goalkeeping,,,
ply1780,Brandon,Austin,England,08-01-1999,,,Goalkeeper,188,82,R
ply1781,Fraser,Forster,England,17-03-1988,Tottenham Hotspur,20,Goalkeeper,201,93,R
ply1782,Hugo,Lloris,France,26-12-1986,Tottenham Hotspur,1,Goalkeeper,188,82,L
ply1783,Ben,Davies,Wales,24-04-1993,Tottenham Hotspur,33,Defender,181,76,L
ply1784,Eric,Dier,England,15-01-1994,Tottenham Hotspur,15,Defender,188,88,R
ply1785,Matt,Doherty,Ireland,16-01-1992,Tottenham Hotspur,2,Defender,186,87,R
ply1786,Emerson,Royal,Brazil,14-01-1999,Tottenham Hotspur,12,Defender,183,79,R
ply1787,Malachi,Fagan-Walcott,England,11-03-2002,Tottenham Hotspur,46,Defender,189,77,R
ply1788,Clément,Lenglet,France,17-06-1995,Tottenham Hotspur,34,Defender,186,81,L
ply1789,Brooklyn,Lyons-Foster,England,01-12-2000,Tottenham Hotspur,53,Defender,181,70,R
ply1790,Maksim,Paskotši,Estonia,19-01-2003,Tottenham Hotspur,48,Defender,170,,R
ply1791,Davinson,Sánchez,Colombia,12-06-1996,Tottenham Hotspur,6,Defender,187,81,R
ply1792,Djed,Spence,England,09-08-2000,Tottenham Hotspur,24,Defender,184,71,R
ply1793,Japhet,Tanganga,England,31-03-1999,Tottenham Hotspur,25,Defender,184,73,R
ply1794,Yves,Bissouma,Mali,30-08-1996,Tottenham Hotspur,38,Midfielder,182,78,R
ply1795,Jamie,Bowden,England,09-07-2001,Tottenham Hotspur,54,Midfielder,175,64,R
ply1796,Pierre-Emile,Højbjerg,Denmark,05-08-1995,Tottenham Hotspur,5,Midfielder,185,81,R
ply1797,Pape,Sarr,Senegal,14-09-2002,Tottenham Hotspur,29,Midfielder,180,68,R
ply1798,Oliver,Skipp,England,16-09-2000,Tottenham Hotspur,4,Midfielder,175,70,R
ply1799,Harvey,White,England,19-09-2001,Tottenham Hotspur,42,Midfielder,168,60,L
ply1800,Bryan,Gil,Spain,11-02-2001,Tottenham Hotspur,11,Forward,175,67,L
ply1801,Harry,Kane,England,28-07-1993,Tottenham Hotspur,10,Forward,188,86,R
ply1802,Lucas,Moura,Brazil,13-08-1992,Tottenham Hotspur,27,Forward,172,70,R
ply1803,,Richarlison,Brazil,10-05-1997,Tottenham Hotspur,9,Forward,184,83,R
ply1804,Ryan,Sessegnon,England,18-05-2000,Tottenham Hotspur,19,Forward,178,70,L
ply1805,Heung-min,Son,South Korea,08-07-1992,Tottenham Hotspur,7,Forward,184,78,
ply1806,Marco,Savorani,Italy,31-03-1965,Tottenham Hotspur,,Goalkeeping,183,72,
ply1807,Stefano,Bruno,Italy,05-09-1975,Tottenham Hotspur,,Athletic,,,
ply1808,Costantino,Coratti,Italy,12-11-1967,Tottenham Hotspur,,Athletic,,,
ply1809,Giampiero,Ventrone,Italy,14-04-1960,Tottenham Hotspur,,Fitness,,,
ply1810,Gianluca,Conte,Italy,28-05-1972,Tottenham Hotspur,,Technique,,,
ply1811,Ryan,Mason,England,13-06-1991,Tottenham Hotspur,,Technique,175,71,R
ply1812,Gianni,Vio,Italy,06-04-1953,Tottenham Hotspur,,Technique,,,
ply1813,Charlie,Pérez,Spain,07-06-2002,Valencia CF,26,Goalkeeper,,,
ply1814,Cristian,Rivero,Spain,21-03-1998,Valencia CF,13,Goalkeeper,188,75,R
ply1815,Emilio,Bernad,Spain,22-09-1999,Valencia CF,42,Goalkeeper,184,72,L
ply1816,Iago,Herrerín,Spain,25-01-1988,Valencia CF,1,Goalkeeper,187,89,R
ply1817,,Jaume,Spain,05-11-1990,Valencia CF,,Goalkeeper,185,76,R
ply1818,Giorgi,Mamardashvili,Georgia,29-09-2000,Valencia CF,25,Goalkeeper,199,93,L
ply1819,César,Tarrega,Spain,26-02-2002,Valencia CF,38,Defender,193,,R
ply1820,Eray,Cömert,Switzerland,04-02-1998,Valencia CF,24,Defender,183,80,R
ply1821,Cristhian,Mosquera,Spain,27-06-2004,Valencia CF,33,Defender,191,,R
ply1822,Mouctar,Diakhaby,France,19-12-1996,Valencia CF,12,Defender,192,78,R
ply1823,Dimitri,Foulquier,Guadeloupe,23-03-1993,Valencia CF,20,Defender,183,78,R
ply1824,Gabriel,Paulista,Brazil,26-11-1990,Valencia CF,5,Defender,187,72,R
ply1825,,Gayà,Spain,25-05-1995,Valencia CF,14,Defender,172,66,L
ply1826,Jesús,Vázquez,Spain,02-01-2003,Valencia CF,21,Defender,182,79,L
ply1827,,Joseda,Spain,01-05-2002,Valencia CF,34,Defender,181,75,R
ply1828,Cenk,Özkaçar,Turkey,06-10-2000,Valencia CF,15,Defender,190,90,L
ply1829,Rubén,Iranzo,Spain,14-03-2003,Valencia CF,39,Defender,182,63,R
ply1830,Thierry,Correia,Portugal,09-03-1999,Valencia CF,2,Defender,179,69,R
ply1831,Toni,Lato,Spain,21-11-1997,Valencia CF,3,Defender,171,64,L
ply1832,André,Almeida,Portugal,30-05-2000,Valencia CF,18,Midfielder,172,62,R
ply1833,Hugo,Guillamón,Spain,31-01-2000,Valencia CF,6,Midfielder,178,65,R
ply1834,Ilaix,Moriba,Guinea,19-01-2003,Valencia CF,8,Midfielder,185,73,R
ply1835,Mario,Domínguez,Spain,10-02-2004,Valencia CF,46,Midfielder,175,,
ply1836,Yunus,Musah,USA,29-11-2002,Valencia CF,4,Midfielder,178,75,R
ply1837,,Nico,Spain,03-01-2002,Valencia CF,17,Midfielder,188,85,R
ply1838,Tiago,Ribeiro,Portugal,14-03-2002,,,Midfielder,185,77,L
ply1839,,Yellu,Spain,25-05-2004,Valencia CF,35,Midfielder,192,,R
ply1840,Edinson,Cavani,Uruguay,14-02-1987,Valencia CF,7,Forward,184,77,R
ply1841,Diego,López,Spain,13-05-2002,,,Forward,172,63,
ply1842,Fran,Pérez,Spain,09-09-2002,Valencia CF,29,Forward,176,,
ply1843,Hugo,Duro,Spain,10-11-1999,Valencia CF,19,Forward,182,76,L
ply1844,Hugo,González,Spain,07-02-2003,Valencia CF,31,Forward,180,,
ply1845,Marcos,André,Brazil,20-10-1996,Valencia CF,22,Forward,185,78,R
ply1846,Samu,Castillejo,Spain,18-01-1995,Valencia CF,11,Forward,182,67,L
ply1847,Samuel,Lino,Brazil,23-12-1999,Valencia CF,16,Forward,178,69,R
ply1848,,Ochotorena,Spain,16-01-1961,Valencia CF,,Goalkeeping,182,78,
ply2174,Guido,Burgstaller,Austria,29-04-1989,,9,Forward,187,80,
ply2175,Mark,Uth,Germany,24-08-1991,,13,Forward,185,72,L
ply2176,Ryan,Donk,Suriname,30-03-1986,,4,Defender,192,89,R
ply2177,Fedor,Smolov,Russia,09-02-1990,,10,Forward,186,80,R
ply2178,Nabil,Bentaleb,Algeria,24-11-1994,,6,Midfielder,187,78,L
ply2179,Alessandro,Schöpf,Austria,07-02-1994,,18,Midfielder,178,74,R
ply2180,,Hernâni,Portugal,20-08-1991,,27,Forward,180,70,L
ply2181,Carel,Eiting,Netherlands,11-02-1998,,8,Midfielder,178,72,L
ply2182,Viktor,Klonaridis,Belgium,28-07-1992,,22,Midfielder,178,70,R
ply2183,Niklas,Hult,Sweden,13-02-1990,,23,Defender,173,63,L
ply2184,Marios,Oikonomou,Greece,06-10-1992,,26,Defender,189,85,L
ply2185,Alfa,Semedo,Guinea-Bissau,30-08-1997,,30,Arabia,190,82,R
ply2186,,Rafinha,Brazil,07-09-1985,,13,Defender,172,66,R
ply2187,Eduardo,Salvio,Argentina,13-07-1990,,10,Forward,173,71,R
ply2188,Franck,Ribéry,France,07-04-1983,,7,Forward,170,62,R
ply2189,Leonardo,Bittencourt,Germany,19-12-1993,,10,Midfielder,171,63,R
ply2190,,Maycon,Brazil,15-07-1997,,5,Midfielder,173,71,L
ply2191,Nabil,Fekir,France,18-07-1993,,8,Midfielder,173,72,L
ply2192,Ishak,Belfodil,Algeria,12-01-1992,,99,Forward,192,86,R
ply2193,David,Silva,Spain,08-01-1986,,21,Midfielder,170,67,L
ply2194,Kenny,Tete,Netherlands,09-10-1995,,2,Defender,180,71,R
ply2195,,Joelinton,Brazil,14-08-1996,,7,Forward,186,81,R
ply2196,,Taison,Brazil,13-01-1988,,7,Forward,172,64,R
ply2197,Gareth,Bale,Wales,16-07-1989,,11,Forward,185,82,L
ply2198,Michael,Krmenčík,Czech Republic,15-03-1993,,27,Forward,191,84,R
ply2199,Nikola,Vlašić,Croatia,04-10-1997,,16,Midfielder,178,80,R
ply2200,Kostas,Manolas,Greece,14-06-1991,,,Emirates,189,83,R
ply2201,Arnór,Sigurðsson,Iceland,15-05-1999,,8,Midfielder,177,75,R
ply2202,Roman,Procházka,Slovakia,14-03-1989,,15,Midfielder,183,76,R
ply2203,Jan,Kovařík,Czech Republic,19-06-1988,,12,Republic,183,80,L
ply2204,Guillaume,Hoarau,France,05-03-1984,,,Forward,192,85,R
ply2205,Djibril,Sow,Switzerland,06-02-1997,,8,Midfielder,184,77,R
ply2206,Santi,Mina,Spain,07-12-1995,,77,Arabia,181,77,R
ply2207,Roger,Assalé,Ivory Coast,13-11-1993,,77,Forward,167,65,R
ply2208,Marouane,Fellaini,Belgium,22-11-1987,,25,Midfielder,194,85,R
ply2209,Ashley,Young,England,09-07-1985,,18,Defender,175,65,
ply2210,,Adrián,Spain,08-01-1988,,7,Forward,183,73,R
ply2211,Tiquinho,Soares,Brazil,17-01-1991,,,Forward,187,89,R
ply2212,Jan,Vertonghen,Belgium,24-04-1987,,14,Defender,189,86,L
ply2213,Moussa,Sissoko,France,16-08-1989,,17,Midfielder,187,83,R
ply2214,Lasse,Schöne,Denmark,27-05-1986,,20,Midfielder,178,75,R
ply2215,Vid,Belec,Slovenia,06-06-1990,APOEL Nikosia,27,Goalkeeper,193,84,R
ply2216,Andreas,Christodoulou,Cyprus,26-03-1997,APOEL Nikosia,22,Goalkeeper,188,,R
ply2217,Stefanos,Kittos,Cyprus,23-02-2002,APOEL Nikosia,88,Goalkeeper,,,
ply2218,Apostolos,Tsilingiris,Greece,06-09-2000,APOEL Nikosia,75,Goalkeeper,190,,
ply2219,Ángel,Crespo,Spain,09-02-1987,APOEL Nikosia,15,Defender,183,72,R
ply2220,Issam,Chebake,Morocco,12-10-1989,APOEL Nikosia,14,Defender,175,73,R
ply2221,Daniel,Dumbrăvanu,Moldova,22-07-2001,APOEL Nikosia,,Defender,192,72,L
ply2222,Franco,Ferrari,Argentina,09-05-1992,APOEL Nikosia,3,Defender,167,67,L
ply2223,Konstantinos,Giannakou,Cyprus,25-04-2005,APOEL Nikosia,69,Defender,,,
ply2224,Andreas,Karo,Cyprus,09-09-1996,APOEL Nikosia,2,Defender,190,80,R
ply2225,Mateo,Sušić,Bosnia-Herzegovina,18-11-1990,APOEL Nikosia,16,Defender,181,75,
ply2226,Christos,Wheeler,Cyprus,29-06-1997,APOEL Nikosia,42,Defender,171,,L
ply2227,Danny,Blum,Germany,07-01-1991,APOEL Nikosia,17,Midfielder,183,83,L
ply2228,Carlos,Eduardo,Brazil,23-01-2000,APOEL Nikosia,,Midfielder,179,,R
ply2229,Stavros,Charalambous,Cyprus,23-02-2005,APOEL Nikosia,79,Midfielder,,,
ply2230,,Dálcio,Portugal,22-05-1996,APOEL Nikosia,20,Midfielder,180,79,L
ply2231,Murtaz,Daushvili,Georgia,01-05-1989,APOEL Nikosia,8,Midfielder,178,77,R
ply2232,Giorgos,Efrem,Cyprus,05-07-1989,APOEL Nikosia,7,Midfielder,171,65,
ply2233,Stavros,Gavriel,Cyprus,29-01-2002,APOEL Nikosia,25,Midfielder,,,
ply2234,Georgi,Kostadinov,Bulgaria,07-09-1990,APOEL Nikosia,70,Midfielder,184,75,
ply2235,Amel,Mujanić,Sweden,01-04-2001,APOEL Nikosia,23,Midfielder,180,74,R
ply2236,Paris,Polykarpou,Cyprus,23-09-2000,APOEL Nikosia,35,Midfielder,,,
ply2237,Rafael,Moreira,Portugal,05-04-2002,APOEL Nikosia,90,Midfielder,177,64,R
ply2238,Kingsley,Sarfo,Ghana,13-02-1995,APOEL Nikosia,44,Midfielder,166,66,L
ply2239,Giannis,Satsias,Cyprus,28-12-2002,APOEL Nikosia,18,Midfielder,181,,R
ply2240,Lucas,Villafáñez,Argentina,04-10-1991,APOEL Nikosia,10,Midfielder,171,65,R
ply2241,Anastasios,Donis,Greece,29-08-1996,APOEL Nikosia,,Forward,178,76,R
ply2242,Marios,Elia,Cyprus,19-05-1996,APOEL Nikosia,19,Forward,186,,R
ply2243,Stavros,Georgiou,Cyprus,19-10-2004,APOEL Nikosia,74,Forward,188,,R
ply2244,Nicolas,Koutsakos,Cyprus,14-11-2003,APOEL Nikosia,89,Forward,180,,R
ply2245,Giorgi,Kvilitaia,Georgia,01-10-1993,APOEL Nikosia,11,Forward,193,82,R
ply2246,Anton,Maglica,Croatia,11-11-1991,APOEL Nikosia,9,Forward,180,76,
ply2247,,Marquinhos,Brazil,26-01-1997,APOEL Nikosia,36,Forward,173,81,R
ply2248,Dimitris,Theodorou,Cyprus,10-09-1997,APOEL Nikosia,21,Forward,175,,R
ply2249,Georgios,Skiathitis,Greece,26-06-1983,APOEL Nikosia,,Goalkeeping,,,
ply2250,Scott,Bain,Scotland,22-11-1991,Celtic FC,29,Goalkeeper,183,84,R
ply2251,Joe,Hart,England,19-04-1987,Celtic FC,1,Goalkeeper,196,91,R
ply2252,Benjamin,Siegrist,Switzerland,31-01-1992,Celtic FC,31,Goalkeeper,196,94,R
ply2253,Alexandro,Bernabei,Argentina,24-09-2000,Celtic FC,25,Defender,169,65,L
ply2254,Cameron,Carter-Vickers,USA,31-12-1997,Celtic FC,20,Defender,183,92,R
ply2255,Reo,Hatate,Japan,21-11-1997,Celtic FC,41,Defender,172,70,R
ply2256,Moritz,Jenz,Germany,30-04-1999,Celtic FC,6,Defender,190,86,R
ply2257,Josip,Juranović,Croatia,16-08-1995,Celtic FC,88,Defender,173,69,R
ply2258,Tony,Ralston,Scotland,16-11-1998,Celtic FC,56,Defender,178,70,R
ply2259,Carl,Starfelt,Sweden,01-06-1995,Celtic FC,4,Defender,187,83,R
ply2260,Greg,Taylor,Scotland,05-11-1997,Celtic FC,3,Defender,173,68,L
ply2261,Stephen,Welsh,Scotland,19-01-2000,Celtic FC,57,Defender,188,78,R
ply2262,Oliver,Abildgaard,Denmark,10-06-1996,Celtic FC,28,Midfielder,192,86,L
ply2263,James,Forrest,Scotland,07-07-1991,Celtic FC,49,Midfielder,175,75,R
ply2264,Sead,Hakšabanović,Montenegro,04-05-1999,Celtic FC,9,Midfielder,174,69,R
ply2265,Yosuke,Ideguchi,Japan,23-08-1996,Celtic FC,21,Midfielder,171,71,R
ply2266,James,McCarthy,Ireland,12-11-1990,Celtic FC,16,Midfielder,180,72,R
ply2267,Callum,McGregor,Scotland,14-06-1993,Celtic FC,42,Midfielder,178,73,L
ply2268,Aaron,Mooy,Australia,15-09-1990,Celtic FC,13,Midfielder,174,75,R
ply2269,Dane,Murray,Scotland,26-06-2003,Celtic FC,47,Midfielder,193,,R
ply2270,Matt,O'Riley,England,21-11-2000,Celtic FC,33,Midfielder,187,77,L
ply2271,Scott,Robertson,Scotland,27-07-2001,Celtic FC,35,Midfielder,185,,
ply2272,David,Turnbull,Scotland,10-07-1999,Celtic FC,14,Midfielder,185,75,
ply2273,Liel,Abada,Israel,03-10-2001,Celtic FC,11,Forward,168,,R
ply2274,Kyogo,Furuhashi,Japan,20-01-1995,Celtic FC,8,Forward,170,63,R
ply2275,Georgios,Giakoumakis,Greece,09-12-1994,Celtic FC,7,Forward,186,86,R
ply2276,,Jota,Portugal,30-03-1999,Celtic FC,17,Forward,175,60,
ply2277,Daizen,Maeda,Japan,20-10-1997,Celtic FC,38,Forward,173,67,R
ply2278,Stevie,Woods,Scotland,23-02-1970,Celtic FC,,Goalkeeping,188,76,
ply2279,Nils De,Mol,Switzerland,03-05-2001,FC Basel,16,Goalkeeper,183,84,R
ply2280,Mirko,Salvi,Switzerland,14-02-1994,FC Basel,13,Goalkeeper,188,82,R
ply2281,Kasim,Adams,Ghana,22-06-1995,FC Basel,15,Defender,190,86,R
ply2282,Arnau,Comas,Spain,11-04-2000,FC Basel,4,Defender,191,83,R
ply2283,Riccardo,Calafiori,Italy,19-05-2002,FC Basel,,Defender,186,76,L
ply2284,Noah,Katterbach,Germany,13-04-2001,FC Basel,3,Defender,180,73,L
ply2285,Michael,Lang,Switzerland,08-02-1991,FC Basel,5,Defender,185,79,R
ply2286,Andy,Pelmard,France,12-03-2000,FC Basel,21,Defender,180,68,R
ply2287,Sergio,López,Spain,08-04-1999,FC Basel,22,Defender,179,70,R
ply2288,Hugo,Vogel,France,04-01-2004,FC Basel,28,Defender,177,74,L
ply2289,Wouter,Burger,Netherlands,16-02-2001,FC Basel,23,Midfielder,190,83,L
ply2290,Liam,Chipperfield,Switzerland,14-02-2004,FC Basel,40,Midfielder,178,74,
ply2291,Andy,Diouf,France,17-05-2003,FC Basel,8,Midfielder,181,68,L
ply2292,Emmanuel,Essiam,Ghana,19-12-2003,FC Basel,18,Midfielder,183,72,R
ply2293,Fabian,Frei,Switzerland,08-01-1989,FC Basel,20,Midfielder,183,80,R
ply2294,Sayfallah,Ltaief,Switzerland,22-04-2000,FC Basel,42,Midfielder,178,77,R
ply2295,Yannick,Marchand,Switzerland,09-02-2000,FC Basel,38,Midfielder,183,70,R
ply2296,Taulant,Xhaka,Albania,28-03-1991,FC Basel,34,Midfielder,172,72,R
ply2297,Zeki,Amdouni,Switzerland,04-12-2000,FC Basel,9,Forward,185,79,
ply2298,Jean-Kévin,Augustin,France,16-06-1997,FC Basel,10,Forward,180,80,R
ply2299,Bradley,Fink,Switzerland,17-04-2003,FC Basel,14,Forward,193,85,
ply2300,Anton,Kade,Germany,17-01-2004,FC Basel,30,Forward,183,62,R
ply2301,Darian,Males,Switzerland,03-05-2001,,,Forward,189,77,L
ply2302,Liam,Millar,Canada,27-09-1999,FC Basel,7,Forward,181,75,R
ply2303,Dan,Ndoye,Switzerland,25-10-2000,FC Basel,27,Forward,184,78,R
ply2304,Kaly,Sène,Senegal,28-05-2001,FC Basel,26,Forward,180,72,R
ply2305,Ádám,Szalai,Hungary,09-12-1987,FC Basel,11,Forward,193,93,R
ply2306,Tician,Tushi,Switzerland,02-04-2001,FC Basel,24,Forward,180,77,R
ply2307,Andi,Zeqiri,Switzerland,22-06-1999,FC Basel,17,Forward,185,80,L
ply2308,Justin,Bijlow,Netherlands,22-01-1998,Feyenoord,1,Goalkeeper,188,76,R
ply2309,Ofir,Marciano,Israel,07-10-1989,Feyenoord,21,Goalkeeper,193,87,R
ply2310,Devin,Remie,Netherlands,13-03-2003,Feyenoord,51,Goalkeeper,,,R
ply2311,Timon,Wellenreuther,Germany,03-12-1995,Feyenoord,22,Goalkeeper,188,80,R
ply2312,Mimeirhel,Benita,Netherlands,17-11-2003,Feyenoord,24,Defender,,,R
ply2313,Fredrik,Bjørkan,Norway,21-08-1998,Feyenoord,5,Defender,180,74,L
ply2314,Lutsharel,Geertruida,Netherlands,18-07-2000,Feyenoord,4,Defender,184,69,R
ply2315,Dávid,Hancko,Slovakia,13-12-1997,Feyenoord,33,Defender,188,79,L
ply2316,Quilindschy,Hartman,Netherlands,14-11-2001,Feyenoord,19,Defender,183,,L
ply2317,Marcos,López,Peru,20-11-1999,Feyenoord,15,Defender,178,67,L
ply2318,Marcus,Pedersen,Norway,16-07-2000,Feyenoord,2,Defender,183,76,R
ply2319,Jacob,Rasmussen,Denmark,28-05-1997,Feyenoord,6,Defender,190,81,L
ply2320,Gernot,Trauner,Austria,25-03-1992,Feyenoord,18,Defender,183,82,R
ply2321,Ezequiel,Bullaude,Argentina,26-10-2000,Feyenoord,30,Midfielder,184,71,R
ply2322,Orkun,Kökçü,Turkey,29-12-2000,Feyenoord,10,Midfielder,175,67,R
ply2323,Noah,Naujoks,Netherlands,02-05-2002,Feyenoord,27,Midfielder,,,R
ply2324,Sebastian,Szymański,Poland,10-05-1999,Feyenoord,17,Midfielder,174,60,L
ply2325,Mo,Taabouni,Netherlands,29-03-2002,Feyenoord,25,Midfielder,178,,R
ply2326,Quinten,Timber,Netherlands,17-06-2001,Feyenoord,8,Midfielder,177,71,R
ply2327,Mats,Wieffer,Netherlands,16-11-1999,Feyenoord,20,Midfielder,188,,R
ply2328,,Danilo,Brazil,07-04-1999,Feyenoord,9,Forward,174,66,R
ply2329,Javairô,Dilrosun,Netherlands,22-06-1998,Feyenoord,11,Forward,174,74,L
ply2330,Santiago,Giménez,Mexico,18-04-2001,Feyenoord,29,Forward,183,69,L
ply2331,Igor,Paixão,Brazil,28-06-2000,Feyenoord,14,Forward,167,,R
ply2332,Alireza,Jahanbakhsh,Iran,11-08-1993,Feyenoord,7,Forward,180,78,R
ply2333,Patrik,Wålemark,Sweden,14-10-2001,Feyenoord,23,Forward,184,75,L
ply2334,Khalid,Benlahsen,Netherlands,22-04-1974,Feyenoord,,Goalkeeping,,,
ply2335,Robin van,Persie,Netherlands,06-08-1983,Feyenoord,,Individual,183,71,L
ply2336,Roderick van der,Ham,Netherlands,,Feyenoord,,Video,,,
ply2337,Menno,Bergsen,Netherlands,26-08-1999,NK Maribor,81,Goalkeeper,186,76,R
ply2338,Ažbe,Jug,Slovenia,03-03-1992,NK Maribor,1,Goalkeeper,192,96,R
ply2339,Samo,Pridgar,Slovenia,10-03-2003,NK Maribor,59,Goalkeeper,,,
ply2340,Marko,Zalokar,Slovenia,18-06-1990,NK Maribor,52,Goalkeeper,191,,R
ply2341,Ignacio,Guerrico,Argentina,09-07-1998,NK Maribor,40,Defender,175,71,L
ply2342,Sven,Karič,Slovenia,07-03-1998,NK Maribor,25,Defender,186,81,L
ply2343,Vid,Koderman,Slovenia,18-04-2003,NK Maribor,42,Defender,177,71,L
ply2344,Martin,Milec,Slovenia,20-09-1991,NK Maribor,22,Defender,174,70,R
ply2345,Nemanja,Mitrovič,Slovenia,15-10-1992,NK Maribor,32,Defender,192,88,R
ply2346,Žiga,Obreht,Slovenia,25-07-2002,NK Maribor,,Defender,,,
ply2347,Gregor,Sikošek,Slovenia,13-02-1994,NK Maribor,12,Defender,176,74,R
ply2348,Luka,Uskoković,Montenegro,10-04-1996,NK Maribor,23,Defender,193,87,R
ply2349,Max,Watson,Sweden,03-02-1996,NK Maribor,20,Defender,186,82,R
ply2350,Andraž,Žinič,Slovenia,12-02-1999,NK Maribor,29,Defender,179,76,R
ply2351,Aljaž,Antolin,Slovenia,02-08-2002,NK Maribor,16,Midfielder,179,,R
ply2352,Marko,Božič,Austria,14-05-1998,NK Maribor,8,Midfielder,182,78,R
ply2353,Luka,Božičković,Bosnia-Herzegovina,02-09-2003,NK Maribor,21,Midfielder,182,,R
ply2354,Tine,Čuk,Slovenia,15-02-2005,NK Maribor,97,Midfielder,,,
ply2355,Rok,Kronaveter,Slovenia,07-12-1986,NK Maribor,7,Midfielder,187,83,R
ply2356,Marcel,Lorber,Slovenia,26-04-2004,NK Maribor,55,Midfielder,,,
ply2357,Aleks,Pihler,Slovenia,15-01-1994,NK Maribor,6,Midfielder,183,75,R
ply2358,Jan,Repas,Slovenia,19-03-1997,NK Maribor,15,Midfielder,171,69,R
ply2359,Danijel,Šturm,Slovenia,04-01-1999,NK Maribor,11,Midfielder,182,75,R
ply2360,Marko,Tolić,Croatia,05-07-1996,NK Maribor,44,Midfielder,189,77,R
ply2361,Vladan,Vidaković,Serbia,14-03-1999,NK Maribor,14,Midfielder,193,80,R
ply2362,Roko,Baturina,Croatia,20-06-2000,NK Maribor,18,Forward,187,82,L
ply2363,Ivan,Brnić,Croatia,23-08-2001,NK Maribor,17,Forward,175,68,R
ply2364,Marin,Laušić,Croatia,26-06-2001,NK Maribor,30,Forward,187,75,R
